loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,recoveries,collection_recovery_fee
2700,36,0.0624,82.44,A,A2,10+ years,MORTGAGE,65000,Not Verified,Fully Paid,credit_card,27.71,1,710,714,0,14,0,0
23800,60,0.2376,681.37,F,F4,6 years,MORTGAGE,158400,Verified,Fully Paid,wedding,19.65,1,675,679,1,14,0,0
17000,36,0.066700004,522.35,A,A2,10+ years,MORTGAGE,122000,Not Verified,Current,credit_card,27.97,0,735,739,0,-1,0,0
4500,36,0.17989999,162.67,D,D2,1 year,RENT,25000,Verified,Fully Paid,other,20.31,0,730,734,0,-1,0,0
5400,36,0.1349,183.23,C,C2,6 years,RENT,15000,Verified,Fully Paid,home_improvement,2.16,0,725,729,2,44,0,0
30000,36,0.1149,989.14,B,B5,8 years,MORTGAGE,150000,Source Verified,Charged Off,debt_consolidation,5.35,0,660,664,1,57,3026.35,544.743
24000,60,0.1499,570.84,C,C4,1 year,RENT,142000,Verified,Fully Paid,moving,17.84,5,690,694,0,17,0,0
23875,36,0.082399994,750.81,B,B1,< 1 year,RENT,105000,Verified,Fully Paid,debt_consolidation,29.58,0,720,724,0,48,0,0
4000,36,0.1347,135.7,C,C4,5 years,RENT,20000,Source Verified,Fully Paid,house,15.06,1,700,704,2,20,0,0
15000,36,0.053200003,451.73,A,A1,< 1 year,RENT,72800,Source Verified,Fully Paid,other,10.63,0,770,774,0,-1,0,0
19850,36,0.1699,707.61,D,D1,10+ years,RENT,72000,Not Verified,Fully Paid,debt_consolidation,15.4,0,705,709,2,29,0,0
8000,36,0.20889999,300.95,D,D4,3 years,RENT,90000,Verified,Current,debt_consolidation,28.31,0,680,684,0,-1,0,0
20325,36,0.1102,665.61,B,B2,2 years,MORTGAGE,270000,Source Verified,Current,home_improvement,13.28,1,735,739,0,9,0,0
12000,36,0.17969999,433.65,D,D1,10+ years,MORTGAGE,115000,Verified,Current,debt_consolidation,22.05,0,695,699,2,60,0,0
12000,60,0.1308,273.53,B,B5,10+ years,MORTGAGE,75514,Source Verified,Current,debt_consolidation,35.78,0,690,694,0,-1,0,0
13000,60,0.124,291.82,B,B4,< 1 year,MORTGAGE,59000,Not Verified,Current,debt_consolidation,15.16,0,760,764,1,-1,0,0
1400,36,0.1099,45.83,B,B3,5 years,RENT,50000,Verified,Fully Paid,debt_consolidation,31.52,0,750,754,2,-1,0,0
2800,36,0.2245,107.59,E,E5,< 1 year,RENT,31000,Source Verified,Fully Paid,vacation,39.3,0,675,679,0,-1,0,0
11725,36,0.119899996,389.39,C,C1,< 1 year,RENT,42000,Source Verified,Fully Paid,debt_consolidation,14.83,0,675,679,0,-1,0,0
19200,60,0.234,545.68,E,E5,10+ years,MORTGAGE,78000,Source Verified,Fully Paid,debt_consolidation,21.35,0,690,694,2,49,0,0
9000,36,0.1824,326.46,C,C2,10+ years,RENT,57000,Not Verified,Current,debt_consolidation,17.31,0,670,674,1,68,0,0
14900,60,0.143,349.02,C,C1,2 years,RENT,39000,Verified,Current,credit_card,24.52,0,705,709,0,38,0,0
3000,36,0.1358,101.93,C,C2,6 years,RENT,35000,Not Verified,Fully Paid,credit_card,16.39,0,660,664,1,-1,0,0
32000,60,0.1007,681.01,B,B2,1 year,OWN,30000,Not Verified,Current,debt_consolidation,3.48,0,700,704,1,-1,0,0
16000,60,0.1366,369.48,C,C3,1 year,RENT,79000,Not Verified,Fully Paid,debt_consolidation,20.01,0,675,679,0,27,0,0
15950,60,0.26139998,478.88,F,F4,10+ years,MORTGAGE,42000,Source Verified,Fully Paid,small_business,5.6,0,690,694,2,-1,0,0
20000,36,0.064899996,612.89,A,A2,9 years,OWN,50000,Verified,Fully Paid,debt_consolidation,17.85,0,725,729,0,-1,0,0
11475,60,0.16950001,284.88,C,C4,10+ years,RENT,75000,Source Verified,Current,credit_card,7.49,0,685,689,0,-1,0,0
8725,36,0.08189999,274.18,A,A4,1 year,RENT,33280,Not Verified,Current,credit_card,21.82,0,710,714,0,-1,0,0
22000,60,0.1047,472.54,B,B2,10+ years,MORTGAGE,120000,Not Verified,Current,debt_consolidation,14.62,0,705,709,0,47,0,0
11675,60,0.2215,323.45,E,E5,7 years,RENT,27000,Source Verified,Fully Paid,debt_consolidation,39.78,1,665,669,0,18,0,0
5000,36,0.0646,153.16,A,A1,< 1 year,MORTGAGE,68000,Not Verified,Fully Paid,credit_card,12.01,0,680,684,1,48,0,0
40000,36,0.08189999,1256.97,A,A4,3 years,RENT,100000,Source Verified,Current,debt_consolidation,31.65,0,765,769,0,75,0,0
33000,60,0.1299,750.69,C,C2,6 years,MORTGAGE,136000,Source Verified,Fully Paid,debt_consolidation,7.57,0,700,704,0,-1,0,0
6500,36,0.104899995,211.24,B,B2,1 year,MORTGAGE,60000,Source Verified,Fully Paid,small_business,17.56,0,730,734,0,-1,0,0
9000,36,0.1599,316.37,C,C5,5 years,MORTGAGE,50000,Not Verified,Fully Paid,other,4.85,3,685,689,0,6,0,0
7500,36,0.064899996,229.84,A,A2,10+ years,MORTGAGE,98000,Verified,Fully Paid,credit_card,25.4,0,695,699,0,54,0,0
16000,60,0.1524,382.66,C,C2,4 years,MORTGAGE,82000,Not Verified,Current,debt_consolidation,16.29,0,710,714,0,55,0,0
20000,60,0.1505,476.33,C,C4,7 years,RENT,110000,Source Verified,Current,credit_card,15.68,2,670,674,1,20,0,0
5000,36,0.0846,157.75,A,A5,3 years,RENT,48000,Not Verified,Current,debt_consolidation,19.75,0,715,719,0,-1,0,0
26275,36,0.1367,893.82,C,C4,10+ years,RENT,109500,Verified,Fully Paid,other,26.63,0,690,694,0,69,0,0
7000,36,0.1229,233.48,C,C1,10+ years,MORTGAGE,90000,Source Verified,Fully Paid,other,7.84,1,660,664,1,18,0,0
35000,36,0.0789,1095,A,A5,10+ years,MORTGAGE,90000,Source Verified,Fully Paid,credit_card,12.11,0,740,744,1,-1,0,0
17000,60,0.1356,391.7,C,C1,10+ years,RENT,70000,Source Verified,Current,credit_card,17.68,0,675,679,0,-1,0,0
6000,36,0.1099,196.41,B,B4,3 years,MORTGAGE,40015.42,Verified,Fully Paid,medical,13.49,0,675,679,0,26,0,0
10000,36,0.1549,349.06,C,C4,1 year,OWN,90000,Not Verified,Current,debt_consolidation,10.24,0,675,679,0,38,0,0
8400,36,0.119899996,278.97,C,C1,,MORTGAGE,40000,Verified,Charged Off,debt_consolidation,32.94,0,660,664,1,-1,2215.38,398.7684
20000,36,0.1229,667.06,C,C1,10+ years,MORTGAGE,75000,Not Verified,Fully Paid,credit_card,24.88,0,670,674,1,37,0,0
15400,36,0.082399994,484.29,B,B1,3 years,OWN,55000,Verified,Fully Paid,debt_consolidation,19.75,0,675,679,1,-1,0,0
6200,36,0.0646,189.92,A,A1,< 1 year,RENT,30000,Not Verified,Current,credit_card,23.76,0,675,679,0,-1,0,0
35000,36,0.1358,1189.09,C,C2,3 years,RENT,98000,Verified,Charged Off,home_improvement,13.6,0,710,714,1,-1,4769.18,858.4524
20000,60,0.118,442.88,B,B4,6 years,MORTGAGE,98000,Not Verified,Current,credit_card,22.64,0,700,704,1,37,0,0
20000,60,0.118,442.88,B,B4,< 1 year,RENT,120000,Not Verified,Current,credit_card,17.58,0,675,679,1,-1,0,0
5000,36,0.070199996,154.44,A,A2,10+ years,MORTGAGE,84000,Not Verified,Current,home_improvement,13.39,0,810,814,0,-1,0,0
3500,36,0.089899994,111.29,B,B1,1 year,RENT,38000,Source Verified,Fully Paid,debt_consolidation,20.44,0,690,694,1,53,0,0
13200,36,0.0917,420.81,B,B1,10+ years,RENT,62000,Source Verified,Fully Paid,debt_consolidation,6.76,0,660,664,0,62,0,0
3100,36,0.0608,94.43,A,A2,,OWN,34500,Not Verified,Fully Paid,home_improvement,11.93,0,745,749,0,-1,0,0
35000,60,0.1849,898.13,E,E2,10+ years,RENT,80000,Verified,Fully Paid,major_purchase,4.17,1,725,729,0,17,0,0
30000,36,0.1205,997.15,C,C1,10+ years,MORTGAGE,112000,Source Verified,Fully Paid,debt_consolidation,21.72,3,680,684,3,7,0,0
15000,60,0.1102,326.29,B,B2,10+ years,MORTGAGE,58000,Not Verified,Current,debt_consolidation,6.72,0,730,734,0,-1,0,0
40000,60,0.1106,870.9,B,B3,3 years,MORTGAGE,99990.8,Source Verified,Fully Paid,debt_consolidation,30.2,0,710,714,1,-1,0,0
29700,36,0.066199996,911.9,A,A2,5 years,MORTGAGE,75000,Verified,Fully Paid,small_business,7.02,0,795,799,0,-1,0,0
9600,36,0.20549999,359.47,D,D2,4 years,RENT,55000,Source Verified,Late (31-120 days),major_purchase,12.87,0,710,714,2,-1,0,0
10975,36,0.18540001,399.76,E,E1,8 years,MORTGAGE,27000,Source Verified,Fully Paid,debt_consolidation,34.22,0,665,669,1,-1,0,0
24000,60,0.2399,690.3,E,E2,< 1 year,RENT,60000,Source Verified,Current,debt_consolidation,23.72,0,690,694,0,49,0,0
4000,36,0.1262,134.05,C,C1,,RENT,14400,Verified,Charged Off,debt_consolidation,17.58,0,675,679,0,-1,0,0
30000,36,0.0789,938.57,A,A5,10+ years,RENT,72000,Source Verified,Fully Paid,major_purchase,3.02,1,685,689,0,16,0,0
3500,36,0.124,116.92,B,B4,4 years,MORTGAGE,65000,Not Verified,Current,debt_consolidation,14.29,1,675,679,0,18,0,0
20000,60,0.1033,428.2,B,B1,< 1 year,RENT,90000,Not Verified,Current,debt_consolidation,9.57,0,675,679,1,-1,0,0
35000,60,0.1894,906.77,D,D2,10+ years,MORTGAGE,87000,Not Verified,Current,debt_consolidation,19.82,0,670,674,0,-1,0,0
7000,36,0.0671,215.22,A,A3,10+ years,MORTGAGE,72000,Verified,Current,home_improvement,0.42,0,685,689,0,34,0,0
17000,60,0.1824,433.92,C,C2,3 years,RENT,38930,Not Verified,Current,debt_consolidation,21.24,0,685,689,0,-1,0,0
15000,36,0.1261,502.6,C,C1,1 year,MORTGAGE,55000,Verified,Fully Paid,small_business,22.3,0,690,694,0,-1,0,0
17000,60,0.11310001,372.26,B,B3,3 years,RENT,58640,Source Verified,Current,credit_card,23.39,0,690,694,0,68,0,0
32400,60,0.2274,908.54,E,E1,10+ years,RENT,105333,Verified,Current,debt_consolidation,19.71,0,660,664,3,51,0,0
7325,36,0.2075,275.04,E,E2,10+ years,MORTGAGE,44000,Not Verified,Charged Off,debt_consolidation,15.6,3,665,669,4,11,254.69,45.8442
12000,36,0.1349,407.17,C,C2,7 years,MORTGAGE,46000,Not Verified,Charged Off,debt_consolidation,28.54,0,675,679,0,55,4510,811.8
25000,60,0.2235,695.46,D,D5,9 years,MORTGAGE,43000,Verified,Current,debt_consolidation,45.6,1,660,664,0,11,0,0
21600,60,0.1262,487.28,C,C1,6 years,MORTGAGE,85214,Verified,Charged Off,debt_consolidation,15.21,0,695,699,2,-1,2622.2,471.996
28000,36,0.08180001,879.75,B,B1,10+ years,OWN,114000,Verified,Fully Paid,debt_consolidation,32.52,0,715,719,1,-1,0,0
5000,36,0.162,176.28,C,C4,10+ years,MORTGAGE,60000,Source Verified,Fully Paid,debt_consolidation,17.38,0,680,684,0,50,0,0
10000,36,0.1091,326.97,B,B4,10+ years,MORTGAGE,52000,Not Verified,Current,credit_card,2.19,1,695,699,2,16,0,0
7000,36,0.1144,230.64,B,B4,1 year,RENT,38000,Source Verified,Fully Paid,debt_consolidation,22.05,0,665,669,0,-1,0,0
15000,36,0.2,557.46,D,D2,10+ years,MORTGAGE,42000,Not Verified,Current,debt_consolidation,21.56,0,660,664,0,28,0,0
30000,60,0.15609999,723.34,D,D1,10+ years,MORTGAGE,65000,Verified,Fully Paid,debt_consolidation,7.66,0,700,704,0,-1,0,0
10000,60,0.1308,227.95,B,B5,10+ years,OWN,26000,Not Verified,Current,debt_consolidation,15.42,0,785,789,1,-1,0,0
18000,36,0.2565,721.88,D,D4,10+ years,MORTGAGE,27000,Verified,Current,debt_consolidation,26.04,0,715,719,0,-1,0,0
6025,36,0.1091,197,B,B4,,MORTGAGE,16368,Verified,Fully Paid,debt_consolidation,32.84,0,680,684,0,41,0,0
4400,36,0.14739999,151.97,C,C2,10+ years,RENT,62000,Not Verified,Fully Paid,credit_card,24.77,0,685,689,2,-1,0,0
36000,60,0.094399996,755.02,B,B1,< 1 year,MORTGAGE,250000,Source Verified,Current,debt_consolidation,5.67,0,785,789,0,27,0,0
20000,36,0.0646,612.62,A,A1,,RENT,125000,Not Verified,Current,home_improvement,23.77,0,755,759,0,-1,0,0
35000,36,0.0956,1122.14,A,A3,7 years,MORTGAGE,89000,Source Verified,Current,debt_consolidation,9.18,0,760,764,0,-1,0,0
8000,36,0.0734,248.27,A,A4,10+ years,MORTGAGE,48000,Source Verified,Fully Paid,credit_card,30.1,0,785,789,1,-1,0,0
24000,36,0.053200003,722.76,A,A1,10+ years,MORTGAGE,130000,Source Verified,Current,credit_card,25.52,0,745,749,0,-1,0,0
20000,60,0.14850001,474.23,C,C5,7 years,MORTGAGE,91000,Verified,Fully Paid,debt_consolidation,22.41,0,680,684,0,26,0,0
3000,36,0.0721,92.92,A,A3,3 years,MORTGAGE,85000,Not Verified,Current,credit_card,5.58,0,730,734,0,-1,0,0
14000,36,0.14739999,483.54,C,C2,< 1 year,RENT,75000,Not Verified,Fully Paid,credit_card,8.46,0,710,714,0,39,0,0
36800,60,0.16459998,903.93,C,C5,10+ years,MORTGAGE,70500,Verified,Current,medical,14.69,0,685,689,0,35,0,0
16000,36,0.0721,495.58,A,A3,6 years,RENT,70000,Not Verified,Fully Paid,credit_card,7.59,2,690,694,1,16,0,0
21000,36,0.1262,703.74,C,C1,10+ years,OWN,106000,Source Verified,Fully Paid,debt_consolidation,13.06,5,685,689,0,7,0,0
11000,60,0.1433,257.84,C,C5,7 years,RENT,40000,Source Verified,Current,debt_consolidation,33.15,1,665,669,0,6,0,0
40000,60,0.16139999,975.71,C,C4,5 years,MORTGAGE,105000,Source Verified,Current,home_improvement,2.47,0,705,709,0,36,0,0
14400,36,0.1855,524.58,D,D2,10+ years,RENT,110000,Source Verified,Charged Off,debt_consolidation,20.33,2,680,684,1,13,301.71,3.0171
5050,36,0.104899995,164.12,B,B2,,MORTGAGE,40000,Source Verified,Fully Paid,credit_card,16.89,0,660,664,1,-1,0,0
20575,60,0.1757,517.67,D,D4,2 years,MORTGAGE,49000,Source Verified,Fully Paid,debt_consolidation,33.33,0,740,744,1,-1,0,0
12425,36,0.2,461.76,D,D4,,RENT,28284,Verified,Fully Paid,debt_consolidation,29.23,0,705,709,0,-1,0,0
25000,36,0.1311,843.68,B,B4,8 years,RENT,59000,Verified,Fully Paid,debt_consolidation,14.5,0,715,719,0,-1,0,0
15000,60,0.1399,348.95,C,C3,10+ years,RENT,50000,Not Verified,Current,credit_card,26.12,0,715,719,0,-1,0,0
23375,60,0.2049,625.69,E,E1,10+ years,MORTGAGE,112000,Verified,Fully Paid,debt_consolidation,16.29,0,685,689,3,26,0,0
6000,36,0.1449,206.5,C,C4,10+ years,OWN,40000,Source Verified,Fully Paid,other,14.31,1,690,694,2,7,0,0
15000,60,0.14850001,355.67,C,C5,10+ years,RENT,80000,Verified,Current,other,13.49,0,670,674,1,49,0,0
10000,60,0.1942,261.73,D,D3,10+ years,RENT,57800,Not Verified,Fully Paid,debt_consolidation,23.57,0,720,724,1,-1,0,0
5600,36,0.08189999,175.98,A,A4,2 years,MORTGAGE,28500,Source Verified,Current,credit_card,25.85,0,725,729,0,-1,0,0
23000,60,0.1171,508.26,B,B3,9 years,OWN,60000,Not Verified,Current,debt_consolidation,15.9,1,695,699,0,9,0,0
10500,60,0.1299,238.86,C,C2,3 years,RENT,60000,Source Verified,Charged Off,other,13.6,1,715,719,0,13,1221.74,219.9132
32000,36,0.0749,995.26,A,A4,4 years,RENT,180000,Source Verified,Fully Paid,credit_card,10.96,1,700,704,2,2,0,0
20000,60,0.118,442.88,B,B4,1 year,MORTGAGE,230000,Not Verified,Fully Paid,home_improvement,11.83,0,720,724,1,-1,0,0
1000,36,0.1559,34.96,D,D1,3 years,MORTGAGE,72500,Not Verified,Fully Paid,other,31.88,0,730,734,0,-1,0,0
20000,60,0.2197,552.04,E,E4,10+ years,RENT,78000,Verified,Fully Paid,debt_consolidation,18.48,0,695,699,0,-1,0,0
30000,36,0.1249,1003.47,B,B5,7 years,RENT,120000,Verified,Fully Paid,debt_consolidation,13.48,0,690,694,0,-1,0,0
10000,36,0.0531,301.11,A,A1,5 years,RENT,90000,Not Verified,Current,debt_consolidation,8.21,0,690,694,0,24,0,0
7550,36,0.2149,286.35,D,D5,8 years,OWN,35000,Source Verified,Fully Paid,debt_consolidation,34.4,1,670,674,0,13,0,0
10000,36,0.1912,367.17,C,C3,4 years,RENT,67500,Source Verified,Issued,debt_consolidation,10.52,0,675,679,0,-1,0,0
5000,36,0.1308,168.67,B,B5,3 years,RENT,80000,Not Verified,Current,credit_card,13.02,0,680,684,1,30,0,0
8000,36,0.0734,248.27,A,A4,10+ years,MORTGAGE,60000,Not Verified,Current,debt_consolidation,35.28,0,705,709,0,-1,0,0
17475,36,0.1599,614.29,D,D2,10+ years,MORTGAGE,35000,Verified,Fully Paid,home_improvement,34.74,1,690,694,0,6,0,0
6725,36,0.119899996,223.34,C,C1,10+ years,RENT,123000,Source Verified,Fully Paid,debt_consolidation,17.38,0,660,664,1,34,0,0
40000,60,0.1557,963.61,C,C3,10+ years,MORTGAGE,49000,Not Verified,Charged Off,debt_consolidation,26.52,1,665,669,0,4,5501.73,990.3114
15000,36,0.2,557.46,D,D4,2 years,RENT,52000,Source Verified,Current,debt_consolidation,19.76,0,660,664,0,54,0,0
17000,60,0.1308,387.5,B,B5,10+ years,OWN,30000,Source Verified,Current,credit_card,22.52,0,750,754,0,-1,0,0
5000,36,0.1099,163.67,B,B4,6 years,RENT,37000,Not Verified,Fully Paid,medical,22.87,0,700,704,0,-1,0,0
40000,60,0.08189999,814.7,A,A4,< 1 year,RENT,110000,Not Verified,Current,debt_consolidation,15.59,0,765,769,2,-1,0,0
6000,36,0.106400006,195.42,B,B2,2 years,RENT,20630,Not Verified,Charged Off,credit_card,28.97,0,690,694,0,-1,2123.76,382.2768
28000,36,0.0797,877.04,A,A5,10+ years,MORTGAGE,160000,Not Verified,Fully Paid,debt_consolidation,11.82,0,705,709,1,-1,0,0
4000,36,0.1279,134.38,C,C1,< 1 year,RENT,87500,Source Verified,Fully Paid,credit_card,3.11,0,680,684,1,-1,0,0
7000,36,0.17969999,252.97,D,D1,4 years,RENT,69000,Not Verified,Charged Off,debt_consolidation,20.85,0,680,684,0,34,0,0
28000,60,0.1612,682.7,C,C3,< 1 year,MORTGAGE,85000,Source Verified,Current,debt_consolidation,14.91,2,665,669,0,21,0,0
10000,36,0.053200003,301.15,A,A1,10+ years,MORTGAGE,126000,Source Verified,Fully Paid,other,6,0,695,699,0,51,0,0
11000,60,0.1171,243.08,B,B3,1 year,RENT,75000,Not Verified,Current,debt_consolidation,14.94,1,680,684,0,18,0,0
21000,36,0.0739,652.18,A,A4,10+ years,MORTGAGE,65000,Not Verified,Fully Paid,credit_card,25.54,0,695,699,0,-1,0,0
8000,36,0.15020001,277.41,C,C3,< 1 year,RENT,24000,Not Verified,Current,debt_consolidation,24.95,0,660,664,0,36,0,0
2500,36,0.0949,80.08,B,B2,10+ years,OWN,45000,Not Verified,Fully Paid,vacation,13.73,0,725,729,1,-1,0,0
4000,36,0.124,133.63,B,B4,2 years,OWN,70000,Not Verified,Current,debt_consolidation,13.17,0,670,674,0,68,0,0
10400,36,0.2305,402.86,D,D3,10+ years,MORTGAGE,139100,Not Verified,Current,medical,29.67,0,660,664,1,-1,0,0
1600,36,0.14649999,55.2,C,C5,4 years,MORTGAGE,40000,Source Verified,Charged Off,other,16.53,0,670,674,2,-1,0,0
4800,36,0.1359,163.1,C,C2,2 years,RENT,61300,Source Verified,Fully Paid,other,22.36,1,660,664,0,23,0,0
28000,60,0.1446,658.21,C,C4,8 years,MORTGAGE,85000,Not Verified,Fully Paid,debt_consolidation,23.73,0,705,709,0,30,0,0
7125,36,0.2499,283.26,F,F4,8 years,MORTGAGE,50060,Source Verified,Charged Off,other,15.92,0,675,679,1,-1,82.88,14.9184
30000,36,0.0735,931.13,A,A4,10+ years,MORTGAGE,75000,Source Verified,Fully Paid,debt_consolidation,5.92,0,750,754,0,45,0,0
39350,36,0.08189999,1236.54,A,A4,5 years,RENT,100000,Not Verified,Current,credit_card,31.39,0,710,714,0,34,0,0
17650,60,0.14479999,415.1,C,C5,10+ years,MORTGAGE,65000,Not Verified,Fully Paid,debt_consolidation,32.11,0,675,679,1,33,0,0
5000,36,0.1499,173.31,C,C4,< 1 year,MORTGAGE,39000,Verified,Fully Paid,home_improvement,11.08,0,665,669,1,25,0,0
19575,60,0.2149,534.98,D,D5,5 years,MORTGAGE,51000,Not Verified,Charged Off,home_improvement,19.92,0,710,714,1,77,1873.19,337.1742
35000,60,0.20989999,946.68,E,E4,1 year,RENT,130000,Verified,Charged Off,debt_consolidation,3.65,0,665,669,1,-1,2659.63,478.7334
5000,36,0.1042,162.33,B,B3,,OWN,32000,Source Verified,Current,debt_consolidation,37.1,0,765,769,0,-1,0,0
19000,60,0.1308,433.09,B,B5,< 1 year,RENT,184999,Not Verified,Current,credit_card,13.16,0,685,689,1,-1,0,0
15950,60,0.2599,477.46,F,F5,4 years,RENT,54000,Verified,Charged Off,other,31.42,2,675,679,1,22,7194.91,1295.0837
8000,36,0.1299,269.52,C,C2,2 years,RENT,45000,Source Verified,Charged Off,debt_consolidation,16.03,0,665,669,2,40,0,0
6000,36,0.2485,238.09,E,E3,3 years,RENT,20000,Verified,Fully Paid,debt_consolidation,31.51,0,695,699,1,78,0,0
25000,36,0.2074,938.55,C,C5,10+ years,MORTGAGE,61964,Not Verified,Current,debt_consolidation,23.71,0,695,699,0,-1,0,0
12000,36,0.1075,391.45,B,B4,10+ years,OWN,104000,Source Verified,Fully Paid,debt_consolidation,27.67,0,680,684,0,40,0,0
18000,36,0.1269,603.81,B,B5,10+ years,MORTGAGE,80000,Verified,Fully Paid,major_purchase,14.36,0,710,714,1,47,0,0
14975,60,0.1699,372.09,D,D3,10+ years,RENT,75000,Source Verified,Charged Off,debt_consolidation,10.22,3,700,704,3,17,556.21,100.1178
10400,60,0.08189999,211.83,A,A4,,RENT,48000,Not Verified,Current,debt_consolidation,5.9,0,720,724,0,-1,0,0
24000,60,0.1016,511.83,B,B1,10+ years,MORTGAGE,92000,Verified,Fully Paid,credit_card,7.84,0,730,734,0,-1,0,0
10000,36,0.1262,335.12,C,C1,2 years,RENT,30000,Verified,Charged Off,other,10.96,0,680,684,0,79,510.75,91.935
7000,36,0.0721,216.82,A,A3,8 years,MORTGAGE,103500,Not Verified,Fully Paid,credit_card,15.81,0,755,759,0,-1,0,0
12000,36,0.1308,404.79,B,B5,< 1 year,MORTGAGE,42000,Source Verified,Current,debt_consolidation,23,0,660,664,1,32,0,0
40000,60,0.094399996,838.91,B,B1,1 year,RENT,45000,Verified,Charged Off,other,2.13,0,780,784,0,-1,4297,773.46
4200,36,0.1102,137.55,B,B2,9 years,OWN,39000,Source Verified,Current,debt_consolidation,18.58,4,705,709,3,10,0,0
11000,36,0.1299,370.59,C,C2,3 years,MORTGAGE,48000,Verified,Fully Paid,debt_consolidation,16.05,0,665,669,1,35,0,0
12000,36,0.0967,385.35,B,B1,6 years,RENT,76000,Not Verified,Fully Paid,debt_consolidation,17.46,0,695,699,1,38,0,0
4000,36,0.1599,140.61,C,C5,10+ years,RENT,110000,Verified,Fully Paid,house,13.3,1,675,679,0,9,0,0
4000,36,0.1777,144.15,D,D1,1 year,RENT,65000,Not Verified,Fully Paid,debt_consolidation,14.1,0,675,679,1,72,0,0
7000,36,0.15609999,244.76,D,D1,9 years,MORTGAGE,60000,Not Verified,Fully Paid,medical,30.75,0,720,724,0,26,0,0
15200,36,0.08189999,477.65,A,A4,10+ years,RENT,113000,Not Verified,Current,debt_consolidation,8.07,0,725,729,1,-1,0,0
12000,60,0.2274,336.5,E,E1,3 years,RENT,78000,Not Verified,Fully Paid,other,33.4,1,685,689,0,5,0,0
10000,36,0.1269,335.45,C,C2,6 years,OWN,65000,Not Verified,Fully Paid,debt_consolidation,6.04,1,660,664,0,16,0,0
20000,36,0.1149,659.43,B,B5,5 years,MORTGAGE,80000,Source Verified,Charged Off,debt_consolidation,9.38,0,670,674,0,40,1663.42,149.7078
20000,36,0.109,653.83,B,B4,1 year,RENT,48000,Not Verified,Current,credit_card,27.7,0,700,704,0,-1,0,0
10000,36,0.1262,335.12,C,C1,10+ years,RENT,60000,Not Verified,Charged Off,home_improvement,22.5,0,690,694,0,-1,175,31.5
18000,60,0.0739,359.75,A,A4,10+ years,MORTGAGE,64000,Not Verified,Current,credit_card,5.83,0,765,769,1,-1,0,0
5000,36,0.1269,167.73,C,C2,3 years,RENT,60000,Not Verified,Fully Paid,debt_consolidation,21.23,3,685,689,0,11,0,0
25000,36,0.17860001,902.06,D,D5,10+ years,RENT,858000,Source Verified,Fully Paid,small_business,12.75,0,725,729,2,-1,0,0
35000,60,0.1599,850.95,C,C5,10+ years,OWN,82000,Source Verified,Charged Off,debt_consolidation,11.14,0,670,674,0,47,3800.05,684.009
30000,60,0.1308,683.83,B,B5,10+ years,MORTGAGE,108000,Source Verified,Current,debt_consolidation,15.98,0,700,704,0,74,0,0
4000,36,0.083900005,126.07,A,A5,1 year,RENT,95000,Not Verified,Fully Paid,other,4.79,0,795,799,0,-1,0,0
2400,36,0.1075,78.29,B,B4,5 years,OWN,18200,Source Verified,Fully Paid,other,19.2,0,720,724,0,-1,0,0
5000,36,0.1105,163.82,B,B4,3 years,RENT,65000,Not Verified,Fully Paid,debt_consolidation,4.91,0,710,714,0,-1,0,0
11500,36,0.14649999,396.69,C,C5,8 years,RENT,28800,Source Verified,Fully Paid,debt_consolidation,31.58,0,670,674,0,44,0,0
15000,36,0.1149,494.57,B,B5,10+ years,MORTGAGE,95000,Source Verified,Fully Paid,debt_consolidation,12.46,3,700,704,0,4,0,0
26750,36,0.2565,1072.8,D,D4,< 1 year,RENT,70000,Not Verified,Current,credit_card,36.29,1,690,694,2,21,0,0
